,true_error,time_slot,day_of_week,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S5(O3),true_label,given_label
5613,0,morning,friday,10.2,63.6,0.7928,1240.0,1140.0,567.0,1433.0,1.4502,0.9531
5614,0,afternoon,friday,11.0,60.9,0.7966,1280.0,1222.0,526.0,1452.0,1.4148,1.0431
5615,0,afternoon,friday,11.3,60.1,0.8022,1210.0,1151.0,569.0,1345.0,1.2645,0.9806
5616,0,afternoon,friday,12.2,56.9,0.8068,1216.0,1134.0,566.0,1336.0,1.2203,0.9634
5617,0,afternoon,friday,11.9,59.1,0.8211,1320.0,1207.0,535.0,1442.0,1.2645,1.0287
5618,0,afternoon,friday,10.3,66.3,0.8286,1477.0,1412.0,450.0,1748.0,1.7331,1.1701
5619,0,evening,friday,8.2,74.9,0.8187,1500.0,1458.0,428.0,1776.0,1.742,1.2017
5620,0,evening,friday,7.9,77.1,0.8223,1512.0,1463.0,435.0,1802.0,1.6712,1.1811
5621,0,evening,friday,8.3,75.0,0.8253,1496.0,1447.0,435.0,1796.0,1.6624,1.1742
5622,0,evening,friday,8.2,75.2,0.8185,1360.0,1246.0,513.0,1600.0,1.6801,1.0328
5623,0,night,friday,8.3,69.7,0.7632,1024.0,819.0,782.0,1083.0,1.1141,0.756
5624,0,night,friday,6.7,74.4,0.7344,1094.0,845.0,780.0,1064.0,0.9992,0.7739
5625,0,night,saturday,6.4,74.9,0.7238,1111.0,877.0,735.0,1104.0,1.1407,0.7842
5626,0,night,saturday,4.9,80.1,0.7011,1097.0,878.0,737.0,1053.0,1.1318,0.7828
5627,0,night,saturday,4.8,79.4,0.6872,1051.0,820.0,778.0,1009.0,1.0788,0.7464
5628,0,night,saturday,2.4,86.6,0.6369,978.0,756.0,834.0,878.0,1.0169,0.697
5629,0,morning,saturday,3.4,81.4,0.6425,902.0,659.0,940.0,800.0,0.8135,0.6675
5630,0,morning,saturday,4.2,77.0,0.6439,957.0,641.0,1013.0,784.0,0.619,0.6455
5631,0,morning,saturday,3.5,80.8,0.6406,973.0,728.0,902.0,854.0,0.7339,0.6894
5632,0,morning,saturday,3.5,80.3,0.6366,1074.0,967.0,703.0,1065.0,1.123,0.8247
5633,0,morning,saturday,4.0,78.5,0.645,1115.0,1012.0,650.0,1161.0,1.2556,0.8446
5634,0,morning,saturday,4.5,76.6,0.6534,1136.0,1001.0,653.0,1192.0,1.3706,0.835
5635,0,morning,saturday,5.6,72.3,0.6627,1128.0,977.0,673.0,1202.0,1.3529,0.8233
5636,0,morning,saturday,7.5,64.4,0.672,1196.0,1035.0,633.0,1338.0,1.5651,0.8645
5637,0,afternoon,saturday,8.9,60.8,0.6921,1267.0,1166.0,567.0,1505.0,1.5828,0.949
5638,0,afternoon,saturday,10.6,55.3,0.7058,1355.0,1244.0,536.0,1715.0,1.8746,0.9984
5639,0,afternoon,saturday,12.3,46.3,0.6597,1194.0,1061.0,622.0,1473.0,1.6093,0.8632
5640,0,afternoon,saturday,12.2,47.0,0.6686,1188.0,1029.0,635.0,1433.0,1.4855,0.8536
5641,0,afternoon,saturday,10.5,55.1,0.6993,1279.0,1154.0,573.0,1544.0,1.5828,0.9552
5642,0,evening,saturday,8.7,66.3,0.7491,1361.0,1223.0,525.0,1648.0,1.6093,0.9984
5643,0,evening,saturday,7.9,69.9,0.7487,1474.0,1319.0,496.0,1784.0,1.7154,1.0465
5644,0,evening,saturday,7.6,65.3,0.6842,1235.0,1078.0,616.0,1519.0,1.4678,0.8687
5645,0,evening,saturday,6.5,67.6,0.6608,1289.0,1140.0,590.0,1532.0,1.4855,0.9044
5646,0,night,saturday,5.9,66.4,0.6226,1124.0,910.0,717.0,1340.0,1.3087,0.7636
5647,0,night,saturday,5.2,70.0,0.6232,1231.0,1017.0,655.0,1414.0,1.3352,0.8288
5648,0,night,sunday,5.2,67.8,0.6028,1289.0,1104.0,623.0,1499.0,1.459,0.8632
5649,0,night,sunday,4.9,67.1,0.5863,1166.0,970.0,705.0,1306.0,1.459,0.7801
5650,0,night,sunday,5.1,65.5,0.5811,1062.0,884.0,748.0,1172.0,1.1318,0.7293
5651,0,night,sunday,3.7,68.9,0.5549,1003.0,807.0,819.0,1005.0,1.0169,0.7011
5652,0,morning,sunday,4.5,62.7,0.5343,929.0,721.0,923.0,913.0,1.0611,0.6565
5653,0,morning,sunday,4.7,62.3,0.5368,951.0,737.0,910.0,922.0,0.9373,0.6709
5654,0,morning,sunday,3.9,67.1,0.5483,1011.0,783.0,835.0,1026.0,1.0434,0.6956
5655,0,morning,sunday,5.7,54.5,0.5034,939.0,751.0,898.0,952.0,1.3794,0.6757
5656,0,morning,sunday,6.1,50.3,0.4769,946.0,827.0,876.0,915.0,1.1495,0.7121
5657,0,morning,sunday,9.0,39.5,0.4554,841.0,625.0,1054.0,687.0,0.9904,0.5809
5658,0,morning,sunday,10.7,34.4,0.4406,850.0,629.0,1076.0,597.0,0.8489,0.5816
5659,0,morning,sunday,11.1,33.4,0.4401,831.0,602.0,1123.0,527.0,0.787,0.5658
5660,0,afternoon,sunday,11.9,30.8,0.4285,866.0,652.0,1060.0,573.0,0.8666,0.5885
5661,0,afternoon,sunday,11.4,32.0,0.431,819.0,576.0,1142.0,492.0,0.7516,0.5555
5662,0,afternoon,sunday,11.3,32.5,0.4334,833.0,584.0,1144.0,463.0,0.7074,0.5638
5663,0,afternoon,sunday,11.0,33.0,0.4331,877.0,642.0,1037.0,565.0,0.9904,0.5899
5664,0,afternoon,sunday,10.3,35.0,0.4377,892.0,668.0,1017.0,632.0,1.0699,0.5988
5665,0,evening,sunday,8.4,40.9,0.4542,899.0,674.0,1002.0,691.0,1.1672,0.6132
5666,0,evening,sunday,8.3,38.5,0.4228,1008.0,861.0,839.0,943.0,1.4148,0.6709
5667,0,evening,sunday,8.1,37.9,0.41,1013.0,873.0,820.0,985.0,1.4767,0.6757
5668,0,evening,sunday,7.7,39.0,0.4106,912.0,730.0,959.0,821.0,1.3883,0.6132
5669,0,night,sunday,7.0,41.5,0.4193,907.0,705.0,995.0,767.0,1.1495,0.6043
5670,0,night,sunday,6.6,42.6,0.4179,953.0,771.0,905.0,895.0,1.2822,0.6427
5671,0,night,monday,6.4,44.2,0.428,916.0,701.0,954.0,791.0,1.176,0.6173
5672,0,night,monday,6.0,46.0,0.4349,894.0,682.0,991.0,770.0,0.9727,0.605
5673,0,night,monday,4.4,53.1,0.4484,895.0,648.0,1001.0,839.0,0.8842,0.6009
5674,0,night,monday,3.7,55.8,0.4489,837.0,512.0,1228.0,720.0,0.6986,0.5741
5675,0,morning,monday,2.6,58.6,0.4385,795.0,504.0,1258.0,682.0,0.6986,0.5768
5676,0,morning,monday,3.2,56.0,0.4364,874.0,552.0,1162.0,723.0,0.7958,0.5885
5677,0,morning,monday,3.6,55.4,0.4419,920.0,667.0,1005.0,813.0,0.84,0.629
5678,0,morning,monday,1.8,63.3,0.4464,1257.0,1176.0,612.0,1365.0,1.4944,0.9318
5679,0,morning,monday,2.4,60.2,0.4426,1222.0,1239.0,574.0,1472.0,1.7596,0.9243
5680,0,morning,monday,4.6,52.1,0.4472,1196.0,1139.0,617.0,1497.0,1.6447,0.8728
5681,0,morning,monday,8.2,40.5,0.4414,1214.0,1153.0,612.0,1626.0,1.8392,0.8542
5682,0,morning,monday,10.5,34.7,0.4393,1149.0,1096.0,639.0,1476.0,1.574,0.8371
5683,0,afternoon,monday,11.1,33.3,0.4384,1166.0,1134.0,603.0,1531.0,1.5563,0.8426
5684,0,afternoon,monday,11.1,32.6,0.4292,1170.0,1138.0,611.0,1503.0,1.5651,0.8467
5685,0,afternoon,monday,12.4,28.3,0.4076,1176.0,1209.0,588.0,1488.0,1.6093,0.868
5686,0,afternoon,monday,12.9,24.5,0.363,1147.0,1158.0,615.0,1435.0,1.6093,0.824
5687,0,afternoon,monday,11.4,28.7,0.3865,1294.0,1330.0,535.0,1725.0,1.7066,0.936
5688,1,evening,monday,9.2,39.3,0.4573,1683.0,1831.0,374.0,2331.0,2.4051,1.3487
5689,0,evening,monday,7.8,48.1,0.5115,1615.0,1712.0,384.0,2312.0,1.9895,1.2436
5690,0,evening,monday,7.2,50.6,0.517,1256.0,1201.0,563.0,1699.0,1.6005,0.859
5691,0,evening,monday,6.0,53.3,0.5008,1205.0,1098.0,610.0,1587.0,1.5209,0.8034
5692,0,night,monday,5.3,55.0,0.4921,1087.0,926.0,715.0,1390.0,1.3529,0.7231
5693,0,night,monday,4.2,58.1,0.4832,1092.0,875.0,751.0,1347.0,1.2645,0.6936
5694,0,night,tuesday,3.4,60.9,0.4809,1039.0,845.0,775.0,1268.0,1.2556,0.6819
5695,0,night,tuesday,3.0,60.2,0.4639,1001.0,762.0,850.0,1155.0,1.1584,0.651
5696,0,night,tuesday,3.2,58.8,0.4578,925.0,677.0,958.0,1024.0,0.9285,0.6187
5697,0,night,tuesday,4.5,53.8,0.4572,873.0,592.0,1076.0,915.0,0.7339,0.5967
5698,0,morning,tuesday,3.1,59.7,0.4604,880.0,618.0,1023.0,928.0,0.7693,0.6132
5699,0,morning,tuesday,4.2,57.1,0.4743,950.0,680.0,936.0,1028.0,0.9373,0.6276
5700,0,morning,tuesday,3.4,58.5,0.4608,1039.0,855.0,783.0,1210.0,1.2379,0.7039
5701,0,morning,tuesday,3.9,57.3,0.4661,1284.0,1204.0,599.0,1531.0,1.4767,0.9181
5702,0,morning,tuesday,4.3,56.8,0.4768,1350.0,1305.0,509.0,1745.0,1.5474,0.9497
5703,1,morning,tuesday,5.6,52.9,0.4841,1476.0,1428.0,477.0,1974.0,2.078,1.0548
5704,0,morning,tuesday,5.5,54.9,0.4985,1342.0,1215.0,542.0,1806.0,1.7331,0.9147
5705,0,morning,tuesday,5.1,64.3,0.5697,1488.0,1336.0,479.0,1985.0,1.8657,1.0184
5706,0,afternoon,tuesday,5.5,66.1,0.601,1557.0,1432.0,445.0,2068.0,2.0691,1.1021
5707,0,afternoon,tuesday,5.5,69.3,0.6331,1610.0,1502.0,420.0,2087.0,2.1222,1.1653
5708,1,afternoon,tuesday,5.0,75.5,0.6667,1583.0,1457.0,431.0,1994.0,2.1487,1.1262
5709,0,afternoon,tuesday,5.2,76.2,0.6796,1620.0,1420.0,436.0,1971.0,1.9807,1.0973
5710,1,afternoon,tuesday,5.3,77.4,0.6954,1605.0,1416.0,436.0,1941.0,2.1222,1.1083
5711,0,evening,tuesday,5.0,79.6,0.7022,1604.0,1496.0,410.0,1969.0,1.9011,1.19
5712,0,evening,tuesday,5.1,83.0,0.7352,1582.0,1455.0,423.0,1813.0,1.91,1.1845
5713,0,evening,tuesday,6.4,82.9,0.8022,1523.0,1342.0,466.0,1677.0,1.627,1.0905
5714,0,evening,tuesday,10.3,74.0,0.9237,1172.0,813.0,774.0,1118.0,1.344,0.8467
5715,0,night,tuesday,11.3,71.8,0.9577,1021.0,670.0,932.0,828.0,0.9196,0.8151
5716,0,night,tuesday,9.8,81.9,0.9923,1125.0,758.0,820.0,867.0,0.9196,0.8522
5717,0,night,wednesday,9.5,83.8,0.9972,1197.0,840.0,712.0,974.0,1.0965,0.8913
5718,0,night,wednesday,9.9,81.0,0.9885,1174.0,842.0,723.0,975.0,1.123,0.8831
5719,0,night,wednesday,9.9,79.8,0.9725,1106.0,733.0,822.0,902.0,0.9638,0.8295
5720,0,night,wednesday,4.8,75.7,0.659,828.0,506.0,1222.0,673.0,0.6455,0.6489
5721,0,morning,wednesday,4.7,78.9,0.682,830.0,492.0,1263.0,578.0,0.4598,0.651
5722,0,morning,wednesday,5.0,75.0,0.6627,840.0,515.0,1235.0,563.0,0.504,0.6462
5723,0,morning,wednesday,5.6,69.5,0.6362,909.0,622.0,1046.0,730.0,0.787,0.6812
5724,0,morning,wednesday,7.0,64.9,0.6512,1098.0,881.0,760.0,974.0,1.1318,0.8261
5725,0,morning,wednesday,7.1,65.4,0.6644,1036.0,868.0,732.0,958.0,1.344,0.7952
5726,0,morning,wednesday,6.4,67.4,0.6537,912.0,692.0,923.0,713.0,1.1318,0.7004
5727,0,morning,wednesday,5.3,75.9,0.6824,873.0,618.0,1036.0,617.0,1.0965,0.6826
5728,0,morning,wednesday,6.3,73.0,0.7024,889.0,634.0,1009.0,591.0,1.0346,0.699
5729,0,afternoon,wednesday,8.6,63.3,0.7073,965.0,742.0,889.0,661.0,0.9727,0.7547
5730,0,afternoon,wednesday,10.0,55.0,0.6753,1009.0,845.0,771.0,856.0,1.1318,0.7773
5731,0,afternoon,wednesday,9.4,53.6,0.6333,918.0,729.0,904.0,639.0,1.008,0.6963
5732,0,afternoon,wednesday,9.2,55.0,0.6402,920.0,729.0,891.0,647.0,0.9727,0.6956
5733,0,afternoon,wednesday,8.7,55.1,0.6228,923.0,715.0,915.0,646.0,0.9904,0.697
5734,0,evening,wednesday,8.9,54.4,0.62,1021.0,883.0,766.0,846.0,1.1495,0.7821
5735,0,evening,wednesday,8.6,53.6,0.5992,998.0,858.0,770.0,857.0,1.1937,0.7615
5736,0,evening,wednesday,9.0,50.4,0.5809,1061.0,962.0,721.0,942.0,1.2468,0.8014
5737,0,evening,wednesday,9.2,49.8,0.5808,1016.0,892.0,758.0,945.0,1.2468,0.7615
5738,0,night,wednesday,8.8,52.1,0.5918,859.0,611.0,1053.0,562.0,0.84,0.6304
5739,0,night,wednesday,8.8,50.9,0.5781,945.0,707.0,963.0,657.0,0.8577,0.6901
5740,0,night,thursday,8.7,51.1,0.5755,937.0,715.0,896.0,723.0,0.9904,0.6833
5741,0,night,thursday,8.6,51.5,0.5772,876.0,618.0,1032.0,555.0,0.6543,0.651
5742,0,night,thursday,8.5,51.9,0.5766,831.0,530.0,1169.0,472.0,0.5482,0.6132
5743,0,night,thursday,7.8,54.2,0.5755,810.0,470.0,1315.0,412.0,0.3537,0.5926
5744,0,morning,thursday,7.1,56.0,0.569,822.0,493.0,1278.0,453.0,0.3979,0.6015
5745,0,morning,thursday,7.0,57.6,0.5784,898.0,646.0,1013.0,702.0,0.8223,0.6551
5746,0,morning,thursday,7.5,55.3,0.5734,909.0,636.0,992.0,720.0,0.9196,0.6503
5747,0,morning,thursday,7.0,56.3,0.566,1256.0,1130.0,616.0,1311.0,1.4325,0.9037
5748,0,morning,thursday,7.6,53.5,0.5605,1298.0,1217.0,552.0,1444.0,1.4944,0.9675
5749,0,morning,thursday,8.3,50.5,0.5558,1326.0,1223.0,547.0,1613.0,1.6801,0.9483
5750,0,morning,thursday,12.4,37.1,0.5329,1139.0,1031.0,649.0,1388.0,1.5032,0.811
5751,0,morning,thursday,13.9,32.3,0.5117,1135.0,1047.0,641.0,1379.0,1.3352,0.8069
5752,0,afternoon,thursday,14.4,28.9,0.4723,1117.0,1071.0,638.0,1289.0,1.3264,0.8089
5753,0,afternoon,thursday,14.8,25.4,0.4259,1094.0,1128.0,626.0,1280.0,1.3617,0.8178
5754,0,afternoon,thursday,15.1,20.8,0.3536,982.0,990.0,745.0,1059.0,1.2379,0.699
5755,0,afternoon,thursday,15.4,23.5,0.4076,1107.0,1134.0,639.0,1299.0,1.4767,0.8048
5756,0,afternoon,thursday,13.7,28.1,0.4381,1290.0,1349.0,534.0,1638.0,1.8039,0.9518
5757,0,evening,thursday,11.5,37.5,0.5068,1445.0,1516.0,455.0,1946.0,1.8569,1.0946
5758,0,evening,thursday,10.4,42.3,0.5337,1357.0,1330.0,511.0,1798.0,1.6093,0.971
5759,0,evening,thursday,9.9,44.0,0.5381,1248.0,1179.0,577.0,1609.0,1.459,0.8645
5760,0,evening,thursday,8.7,48.3,0.5458,1220.0,1085.0,618.0,1531.0,1.3264,0.8275
5761,0,night,thursday,8.1,49.9,0.5417,1137.0,856.0,758.0,1338.0,1.1672,0.7087
5762,0,night,thursday,7.3,52.8,0.5419,1102.0,829.0,773.0,1274.0,1.0611,0.697
5763,0,night,friday,8.0,52.2,0.5623,1082.0,801.0,780.0,1200.0,1.0522,0.7107
5764,0,night,friday,6.8,56.4,0.5609,1053.0,795.0,786.0,1143.0,0.9727,0.7135
5765,0,night,friday,6.7,57.4,0.5654,1003.0,740.0,847.0,1048.0,0.8312,0.6812
5766,0,night,friday,5.4,65.9,0.5947,1071.0,808.0,757.0,1172.0,0.8931,0.7183
5767,0,morning,friday,5.5,66.5,0.6054,1118.0,841.0,702.0,1368.0,1.0346,0.7251
5768,0,morning,friday,5.9,65.8,0.6178,1206.0,948.0,628.0,1540.0,1.0699,0.7753
5769,0,morning,friday,6.4,63.9,0.6192,1256.0,1056.0,582.0,1575.0,1.2203,0.8446
5770,0,morning,friday,7.2,62.2,0.6351,1501.0,1367.0,465.0,1856.0,1.5386,1.0699
5771,0,morning,friday,7.9,60.0,0.6406,1578.0,1527.0,419.0,2086.0,1.5828,1.2093
5772,0,morning,friday,8.3,58.5,0.6403,1427.0,1280.0,500.0,1948.0,1.5474,1.017
5773,0,morning,friday,9.3,54.5,0.6415,1440.0,1311.0,482.0,2022.0,1.6182,1.0136
5774,0,morning,friday,10.2,53.1,0.6608,1522.0,1365.0,464.0,2104.0,1.6712,1.0479
5775,0,afternoon,friday,11.1,51.4,0.679,1517.0,1403.0,451.0,2195.0,1.7508,1.0843
5776,0,afternoon,friday,12.8,46.9,0.6919,1300.0,1113.0,573.0,1845.0,1.2556,0.8865
5777,0,afternoon,friday,13.1,48.0,0.7181,1401.0,1204.0,526.0,1947.0,1.2291,0.9621
5778,0,afternoon,friday,13.5,51.5,0.793,1551.0,1303.0,469.0,2171.0,0.8754,1.0438
5779,0,afternoon,friday,13.4,51.2,0.7808,1411.0,1191.0,519.0,1920.0,1.1937,0.9792
5780,0,evening,friday,12.1,55.3,0.7777,1434.0,1239.0,506.0,1835.0,1.9719,1.0012
5781,0,evening,friday,12.0,56.5,0.7924,1489.0,1305.0,476.0,1919.0,1.7154,1.0623
5782,0,evening,friday,10.4,64.4,0.8123,1835.0,1731.0,355.0,2254.0,2.1575,1.4304
5783,0,evening,friday,9.4,69.1,0.815,1804.0,1679.0,370.0,2210.0,2.1487,1.3768
5784,0,night,friday,8.9,71.0,0.8115,1579.0,1345.0,459.0,1961.0,2.0338,1.1042
5785,0,night,friday,8.1,73.8,0.7968,1508.0,1246.0,496.0,1791.0,1.8304,1.0287
5786,0,night,saturday,7.3,76.8,0.7904,1535.0,1300.0,483.0,1725.0,1.9719,1.0465
5787,0,night,saturday,7.3,76.7,0.7862,1395.0,1131.0,552.0,1553.0,1.91,0.9353
5788,0,night,saturday,7.1,77.3,0.7826,1392.0,1153.0,542.0,1506.0,1.7508,0.9579
5789,0,night,saturday,7.0,77.8,0.7848,1297.0,1032.0,605.0,1300.0,1.1141,0.8906
5790,0,morning,saturday,5.7,80.5,0.7416,1331.0,1106.0,568.0,1383.0,1.2733,0.9078
5791,0,morning,saturday,5.2,81.4,0.7276,1288.0,1036.0,590.0,1413.0,1.6182,0.8529
5792,0,morning,saturday,5.6,80.4,0.7349,1322.0,1091.0,565.0,1471.0,1.7066,0.8975
5793,0,morning,saturday,6.3,78.8,0.7544,1390.0,1167.0,522.0,1619.0,1.7331,0.9559
5794,0,morning,saturday,6.9,76.9,0.7682,1443.0,1207.0,502.0,1673.0,1.8392,0.9827
5795,0,morning,saturday,9.2,67.7,0.79,1496.0,1254.0,484.0,1881.0,1.9188,1.0108
5796,1,morning,saturday,11.6,59.8,0.8152,1439.0,1198.0,502.0,1877.0,2.1752,0.9792
5797,0,morning,saturday,14.0,52.0,0.8288,1432.0,1150.0,527.0,1818.0,1.8039,0.9566
5798,0,afternoon,saturday,15.0,50.2,0.8495,1398.0,1149.0,535.0,1699.0,1.6977,0.973
5799,0,afternoon,saturday,14.9,49.9,0.8394,1380.0,1206.0,515.0,1677.0,1.6447,1.03
5800,0,afternoon,saturday,15.8,33.8,0.6034,1022.0,857.0,770.0,1088.0,1.176,0.7334
5801,0,afternoon,saturday,15.4,29.3,0.5068,973.0,806.0,851.0,926.0,1.1141,0.6826
5802,0,afternoon,saturday,14.4,25.7,0.4193,951.0,862.0,823.0,961.0,1.2203,0.6675
5803,0,evening,saturday,13.4,27.2,0.4157,987.0,925.0,776.0,1066.0,1.3087,0.6977
5804,0,evening,saturday,12.2,28.7,0.4077,1100.0,1057.0,687.0,1241.0,1.4767,0.7732
5805,0,evening,saturday,11.3,25.7,0.3422,1064.0,1072.0,704.0,1220.0,1.5474,0.7574
5806,1,evening,saturday,9.7,31.9,0.3848,1316.0,1327.0,549.0,1613.0,1.9807,0.9119
5807,1,night,saturday,8.4,36.5,0.4035,1262.0,1208.0,587.0,1577.0,1.9011,0.8371
5808,0,night,saturday,8.2,36.8,0.4016,1259.0,1152.0,610.0,1569.0,1.7331,0.8
5809,1,night,sunday,8.0,36.0,0.3872,1166.0,981.0,697.0,1445.0,1.7243,0.6819
5810,0,night,sunday,7.0,39.9,0.4006,1066.0,880.0,784.0,1240.0,1.6005,0.6496
5811,0,night,sunday,5.7,44.3,0.4093,1051.0,883.0,783.0,1169.0,1.3264,0.6716
5812,0,night,sunday,4.2,50.8,0.4234,969.0,788.0,854.0,1006.0,1.2291,0.6441
5813,0,morning,sunday,4.6,45.1,0.3861,862.0,609.0,1101.0,757.0,0.6543,0.5562
5814,0,morning,sunday,2.7,53.3,0.4006,859.0,581.0,1112.0,753.0,0.6455,0.5693
5815,0,morning,sunday,3.1,51.0,0.3947,849.0,552.0,1165.0,737.0,0.6809,0.5576
5816,0,morning,sunday,2.5,54.1,0.4017,879.0,594.0,1119.0,792.0,0.8666,0.5761
5817,0,morning,sunday,3.1,53.5,0.4123,956.0,735.0,915.0,945.0,1.0699,0.6469
5818,0,morning,sunday,5.0,47.5,0.418,1039.0,828.0,791.0,1115.0,1.4325,0.6778
5819,0,morning,sunday,5.8,43.4,0.4032,1066.0,871.0,775.0,1131.0,1.574,0.6839
5820,1,morning,sunday,7.1,42.8,0.4327,1124.0,927.0,722.0,1242.0,1.8215,0.719
5821,0,afternoon,sunday,7.9,41.6,0.4459,1160.0,948.0,712.0,1289.0,1.6889,0.7361
5822,0,afternoon,sunday,8.1,41.2,0.448,1110.0,896.0,737.0,1276.0,1.5474,0.7142
5823,0,afternoon,sunday,8.3,41.3,0.4533,1138.0,940.0,706.0,1359.0,1.4944,0.7471
5824,0,afternoon,sunday,8.9,49.1,0.5629,1095.0,857.0,756.0,1020.0,1.5916,0.7382
5825,0,afternoon,sunday,7.1,66.0,0.6678,1045.0,694.0,911.0,805.0,1.0965,0.7039
5826,0,evening,sunday,5.7,75.1,0.6942,1078.0,727.0,849.0,857.0,1.1495,0.7258
5827,0,evening,sunday,5.4,77.6,0.7031,1169.0,846.0,767.0,942.0,1.2468,0.7945
5828,0,evening,sunday,5.4,78.2,0.7074,1174.0,926.0,674.0,1020.0,1.3883,0.8378
5829,0,evening,sunday,7.3,68.1,0.6979,1075.0,749.0,827.0,899.0,1.0876,0.721
5830,0,night,sunday,5.8,74.4,0.6924,1044.0,685.0,903.0,860.0,0.9196,0.7155
5831,0,night,sunday,6.2,72.3,0.6887,1110.0,782.0,798.0,954.0,1.1849,0.756
5832,0,night,monday,5.9,72.7,0.6791,1086.0,733.0,848.0,883.0,0.9285,0.7306
5833,0,night,monday,5.0,76.5,0.6728,1092.0,811.0,773.0,966.0,1.0699,0.7753
5834,0,night,monday,4.0,80.4,0.663,1127.0,884.0,704.0,983.0,1.2026,0.8055
5835,0,night,monday,5.8,59.5,0.5519,831.0,498.0,1237.0,443.0,0.4244,0.5871
5836,0,morning,monday,6.6,51.3,0.5026,791.0,459.0,1421.0,390.0,0.3537,0.5555
5837,0,morning,monday,7.0,47.2,0.4745,836.0,520.0,1296.0,479.0,0.5924,0.5713
5838,0,morning,monday,6.6,47.9,0.4686,907.0,644.0,1028.0,732.0,0.9196,0.6194
5839,0,morning,monday,7.2,49.8,0.5061,1174.0,1018.0,688.0,1149.0,1.4944,0.8309
5840,1,morning,monday,6.9,52.8,0.5293,1094.0,967.0,682.0,1136.0,1.795,0.7876
5841,0,morning,monday,8.7,46.7,0.5249,992.0,800.0,797.0,934.0,1.6182,0.6915
5842,0,morning,monday,10.0,40.6,0.4971,955.0,783.0,844.0,845.0,1.3352,0.6702
5843,0,morning,monday,11.8,35.4,0.4877,959.0,771.0,852.0,808.0,1.2203,0.6695
5844,0,afternoon,monday,10.7,37.2,0.4788,981.0,804.0,829.0,783.0,1.123,0.6846
5845,0,afternoon,monday,10.7,33.1,0.4256,1023.0,898.0,759.0,899.0,1.3087,0.71
5846,0,afternoon,monday,10.6,34.2,0.4375,1009.0,860.0,787.0,922.0,1.5209,0.6819
5847,0,afternoon,monday,8.9,38.1,0.4341,1007.0,884.0,780.0,951.0,1.4413,0.6963
5848,0,evening,monday,7.8,39.7,0.4206,1054.0,992.0,715.0,1051.0,1.5916,0.7499
5849,0,evening,monday,7.3,42.2,0.4341,1018.0,934.0,740.0,967.0,1.4944,0.6963
5850,0,evening,monday,6.9,42.5,0.4257,976.0,870.0,795.0,861.0,1.344,0.6668
5851,0,evening,monday,6.6,43.2,0.4247,872.0,689.0,970.0,631.0,0.9461,0.5947
5852,0,night,monday,6.4,41.7,0.4034,805.0,559.0,1183.0,466.0,0.6632,0.5363
5853,0,night,monday,6.1,42.6,0.4041,800.0,541.0,1250.0,407.0,0.5129,0.5349
5854,0,night,tuesday,5.9,41.8,0.3928,785.0,504.0,1306.0,387.0,0.504,0.5219
5855,0,night,tuesday,5.7,41.5,0.3836,757.0,459.0,1447.0,337.0,0.3891,0.5047
5856,0,night,tuesday,5.5,42.4,0.3867,751.0,424.0,1583.0,303.0,0.2564,0.4985
5857,0,night,tuesday,4.3,51.6,0.4323,759.0,399.0,1696.0,288.0,0.168,0.5143
5858,0,morning,tuesday,3.7,56.3,0.453,758.0,388.0,1785.0,274.0,0.1768,0.5253
5859,0,morning,tuesday,3.3,58.1,0.4559,761.0,383.0,1745.0,289.0,0.3095,0.5404
5860,0,morning,tuesday,3.9,47.3,0.3862,762.0,434.0,1556.0,318.0,0.5305,0.5239
5861,0,morning,tuesday,4.3,45.9,0.3843,869.0,646.0,1068.0,476.0,1.0169,0.6015
5862,0,morning,tuesday,4.2,50.1,0.4168,938.0,785.0,853.0,704.0,1.3883,0.6654
5863,0,morning,tuesday,3.4,62.7,0.4943,951.0,769.0,856.0,735.0,1.2998,0.6867
5864,1,morning,tuesday,5.0,51.4,0.4534,892.0,702.0,935.0,735.0,1.6624,0.6345
5865,0,morning,tuesday,5.7,44.1,0.4063,876.0,703.0,968.0,653.0,1.1141,0.6125
5866,0,afternoon,tuesday,5.2,44.5,0.3968,872.0,686.0,972.0,603.0,1.008,0.6043
5867,0,afternoon,tuesday,4.7,48.6,0.4194,893.0,722.0,932.0,645.0,1.0876,0.6297
5868,0,afternoon,tuesday,4.5,51.0,0.4327,879.0,687.0,980.0,564.0,0.9461,0.6276
5869,0,afternoon,tuesday,5.1,50.1,0.4432,896.0,689.0,966.0,614.0,1.0699,0.6242
5870,0,afternoon,tuesday,5.0,50.4,0.443,909.0,706.0,928.0,658.0,1.0434,0.6338
5871,0,evening,tuesday,4.3,56.4,0.4721,958.0,758.0,858.0,719.0,1.1849,0.6764
5872,0,evening,tuesday,4.3,56.7,0.476,984.0,803.0,813.0,772.0,1.2556,0.6949
5873,0,evening,tuesday,4.3,57.0,0.4771,991.0,814.0,790.0,812.0,1.176,0.7142
5874,0,evening,tuesday,3.5,60.3,0.4782,881.0,638.0,990.0,583.0,0.9373,0.6249
5875,0,night,tuesday,4.1,52.5,0.4351,853.0,616.0,1071.0,491.0,0.7693,0.5974
5876,0,night,tuesday,3.9,50.6,0.4127,804.0,546.0,1194.0,400.0,0.5924,0.5466
